      1      1   2574    5.9809      127 118   1 126   3 115      0.0000
  2112    0.000    0.000     19.4774  0.940     6.91    -0.07 22024.42 22050.00
   211   -0.182   -0.319      0.1518  0.140 -.93E+04 -.16E+05 0.78E+04 0.21E+05
   211   -0.013   -0.243     -3.0033  0.140 -.96E+02 -.15E+04 -.19E+05 0.19E+05
   111    0.195    0.544     -1.4037  0.135 0.27E+04 0.75E+04 -.19E+05 0.21E+05
  2212    0.000    0.000     19.4774  0.940     7.19     2.43 22024.42 22050.00
  -211   -0.194   -0.068      0.1794  0.140 -.12E+05 -.42E+04 0.11E+05 0.19E+05
  -211    0.025    0.192     -0.5817  0.140 0.91E+03 0.67E+04 -.20E+05 0.22E+05
  -211    0.219   -0.691     -1.3661  0.140 0.30E+04 -.95E+04 -.19E+05 0.21E+05
   211   -0.429   -0.210      0.0432  0.140 -.19E+05 -.93E+04 0.19E+04 0.22E+05
   111   -0.219   -0.254      0.3587  0.135 -.68E+04 -.80E+04 0.11E+05 0.16E+05
   111    0.346    0.166     -0.1194  0.135 0.16E+05 0.78E+04 -.55E+04 0.20E+05
   111    0.000    0.615     -0.7257  0.135 0.14E+02 0.12E+05 -.14E+05 0.19E+05
   111   -0.170   -0.688      0.2373  0.135 -.45E+04 -.18E+05 0.63E+04 0.20E+05
   111    0.261    0.018      0.4545  0.135 0.72E+04 0.51E+03 0.13E+05 0.15E+05
   211   -0.256   -1.399      3.4491  0.140 -.14E+04 -.79E+04 0.19E+05 0.21E+05
  -211    0.038   -0.127     -0.1392  0.140 0.32E+04 -.10E+05 -.12E+05 0.20E+05
  -211   -0.804    0.884      2.6623  0.140 -.57E+04 0.63E+04 0.19E+05 0.21E+05
   111   -0.042    0.000     -0.0417  0.135    13.16    72.89  -103.90   300.00
  -211    0.064    0.218      0.2010  0.140 0.39E+04 0.13E+05 0.12E+05 0.20E+05
   111   -0.812   -0.055      1.1069  0.135 -.13E+05 -.88E+03 0.17E+05 0.22E+05
   111    0.535   -0.002     -0.8784  0.135 0.11E+05 -.64E+02 -.18E+05 0.22E+05
   111    0.779    0.073     -0.1797  0.135   268.71    75.52   -25.19   300.00
   111   -0.743    1.340      0.3279  0.135 -.11E+05 0.19E+05 0.46E+04 0.22E+05
  -211   -0.375    0.245     -0.3782  0.140 -.13E+05 0.87E+04 -.13E+05 0.21E+05
   111   -0.100    0.325     -0.1447  0.135 -.46E+04 0.15E+05 -.66E+04 0.18E+05
   111   -0.178    0.172      0.0101  0.135 -.12E+05 0.11E+05 0.64E+03 0.18E+05
  -211    0.075   -0.565     -0.1227  0.140 0.27E+04 -.20E+05 -.44E+04 0.21E+05
  -211   -0.152   -0.125     -0.1249  0.140 -.11E+05 -.90E+04 -.90E+04 0.20E+05
   111    0.061   -0.163     -0.0652  0.135 0.11E+06 -.14E+06 -.29E+06 0.42E+06
   111    0.181   -0.358      0.5979  0.135 0.46E+04 -.90E+04 0.15E+05 0.19E+05
   111   -0.070    0.482      0.3381  0.135 -.26E+04 0.18E+05 0.12E+05 0.22E+05
  2112    0.000    0.000     19.4774  0.940     7.07     4.99 22024.42 22050.00
  2112    0.000    0.000     19.4774  0.940     4.56     2.83 22024.42 22050.00
   211    0.269    0.010      1.5717  0.140 0.36E+04 0.13E+03 0.21E+05 0.22E+05
   111   -0.246   -0.198      0.5119  0.135 -.83E+04 -.66E+04 0.17E+05 0.21E+05
  -211   -0.078   -0.139      0.6911  0.140 -.23E+04 -.41E+04 0.21E+05 0.22E+05
   111    0.188   -0.104     -0.3173  0.135 0.11E+06 -.14E+06 -.29E+06 0.42E+06
   111   -0.286   -0.022      0.2341  0.135 -.14E+05 -.11E+04 0.11E+05 0.19E+05
   111   -0.689    0.114      0.3967  0.135 -.18E+05 0.30E+04 0.11E+05 0.22E+05
  -211    0.856    0.059     -0.9774  0.140 0.13E+05 0.87E+03 -.15E+05 0.20E+05
   211    0.515    0.030     -0.3000  0.140 0.18E+05 0.11E+04 -.11E+05 0.22E+05
   111    0.063    0.005     -4.7275  0.135 0.29E+03 0.21E+02 -.21E+05 0.21E+05
   211    0.398    0.269      0.0543  0.140 0.15E+05 0.98E+04 0.19E+04 0.18E+05
   211    0.300    0.199      0.0814  0.140 0.15E+05 0.99E+04 0.41E+04 0.20E+05
  2112    0.000    0.000     19.4774  0.940     6.72    -0.61 22024.42 22050.00
   111   -0.421    0.316     -0.3352  0.135 -.14E+05 0.10E+05 -.11E+05 0.21E+05
   111   -0.092   -0.607     -1.2367  0.135 -.14E+04 -.94E+04 -.19E+05 0.21E+05
  -211    0.071   -0.448     -0.5057  0.140 0.22E+04 -.14E+05 -.15E+05 0.21E+05
   211    0.102    0.276      0.0413  0.140 0.67E+04 0.18E+05 0.26E+04 0.22E+05
   111   -0.088   -0.025      1.0091  0.135 -.19E+04 -.58E+03 0.22E+05 0.22E+05
   111   -0.147    0.157      0.1874  0.135 -.95E+04 0.10E+05 0.12E+05 0.21E+05
